trade_id,pocket,strategy,reason,entry_time,close_time,loss_pips,stop_dist_pips,future_move_5,future_move_15,future_move_30,future_move_60,recovered_5,recovered_15,recovered_30,recovered_60
93785,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T01:48:05.130809+00:00,2025-10-15T01:48:43.805149+00:00,3.1999999999982265,3.1999999999982265,3.2000000000010687,9.000000000000341,24.500000000000455,29.90000000000066,True,True,True,True
93791,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T01:49:03.745616+00:00,2025-10-15T01:52:27.396548+00:00,2.400000000000091,2.400000000000091,1.6999999999995907,12.999999999999545,22.999999999998977,28.39999999999918,True,True,True,True
93795,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T01:50:03.997642+00:00,2025-10-15T01:52:38.936637+00:00,3.100000000000591,3.100000000000591,0.8000000000009777,12.100000000000932,22.100000000000364,27.50000000000057,True,True,True,True
93803,micro,MicroTrendPullback,MARKET_ORDER,2025-10-15T01:59:16.678760+00:00,2025-10-15T02:00:03.934528+00:00,0.6000000000000227,0.6000000000000227,-0.1999999999981128,-0.1999999999981128,-0.1999999999981128,-0.1999999999981128,True,True,True,True
93807,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:00:03.934528+00:00,2025-10-15T02:01:31.103313+00:00,2.199999999999136,2.199999999999136,6.299999999998818,18.39999999999975,18.39999999999975,27.1000000000015,True,True,True,True
93815,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:02:07.990563+00:00,2025-10-15T02:02:39.026590+00:00,2.199999999999136,2.199999999999136,6.60000000000025,16.59999999999968,16.59999999999968,25.399999999999068,True,True,True,True
93821,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:03:08.169592+00:00,2025-10-15T02:03:11.645558+00:00,1.4000000000010004,1.4000000000010004,9.499999999999886,15.099999999998204,15.099999999998204,23.89999999999759,True,True,True,True
93827,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:04:09.273488+00:00,2025-10-15T02:04:41.894228+00:00,2.2999999999996135,2.2999999999996135,10.200000000000387,13.999999999998636,13.999999999998636,23.199999999999932,True,True,True,True
93833,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:05:03.440006+00:00,2025-10-15T02:05:31.661284+00:00,2.5999999999982037,2.5999999999982037,8.899999999999864,12.600000000000477,12.600000000000477,22.400000000001796,True,True,True,True
93839,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:06:13.817674+00:00,2025-10-15T02:07:29.186756+00:00,2.2999999999996135,2.2999999999996135,9.199999999998454,12.899999999999068,12.899999999999068,22.700000000000387,True,True,True,True
93843,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:07:08.401704+00:00,2025-10-15T02:07:32.612883+00:00,2.000000000001023,2.000000000001023,8.499999999997954,12.199999999998568,12.199999999998568,21.999999999999886,True,True,True,True
93851,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:08:04.123197+00:00,2025-10-15T02:08:07.425052+00:00,2.6999999999986812,2.6999999999986812,2.5000000000005684,5.89999999999975,11.099999999999,15.700000000001069,True,True,True,True
93861,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:09:02.863743+00:00,2025-10-15T02:09:52.095872+00:00,2.400000000000091,2.400000000000091,0.9999999999990905,4.399999999998272,9.599999999997522,14.19999999999959,True,True,True,True
93873,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:13:03.435008+00:00,2025-10-15T02:13:41.264300+00:00,2.7999999999991587,2.7999999999991587,3.3999999999991815,3.3999999999991815,8.599999999998431,13.2000000000005,True,True,True,True
93879,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:14:04.513609+00:00,2025-10-15T02:16:00.362070+00:00,3.6000000000001364,3.6000000000001364,0.8000000000009777,0.8000000000009777,6.60000000000025,11.000000000001364,True,True,True,True
93857,micro,BB_RSI,STOP_LOSS_ORDER,2025-10-15T02:08:15.219197+00:00,2025-10-15T02:16:21.300954+00:00,6.799999999998363,6.799999999998363,-0.1999999999981128,-0.1999999999981128,5.60000000000116,10.000000000002274,True,True,True,True
93885,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:16:07.806897+00:00,2025-10-15T02:16:21.374493+00:00,2.400000000000091,2.400000000000091,-0.39999999999906777,-0.39999999999906777,5.400000000000205,9.800000000001319,True,True,True,True
93915,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:31:04.867350+00:00,2025-10-15T02:33:27.559744+00:00,2.800000000002001,2.800000000002001,8.399999999997476,8.599999999998431,11.999999999997613,12.999999999999545,True,True,True,True
93907,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:30:03.982037+00:00,2025-10-15T02:33:27.583842+00:00,3.099999999997749,3.099999999997749,8.29999999999984,8.500000000000796,11.899999999999977,12.90000000000191,True,True,True,True
93919,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:33:03.450121+00:00,2025-10-15T02:35:35.723598+00:00,2.5999999999982037,2.5999999999982037,7.200000000000273,7.400000000001228,11.800000000002342,11.800000000002342,True,True,True,True
93927,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:34:03.642169+00:00,2025-10-15T02:36:40.979170+00:00,2.199999999999136,2.199999999999136,6.60000000000025,6.800000000001205,11.20000000000232,11.20000000000232,True,True,True,True
93935,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:39:04.863985+00:00,2025-10-15T02:53:02.988733+00:00,2.899999999999636,2.899999999999636,-0.10000000000047748,3.6000000000001364,3.6000000000001364,3.6000000000001364,True,True,True,True
93939,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T02:40:04.019368+00:00,2025-10-15T02:53:02.988733+00:00,2.800000000002001,2.800000000002001,-0.10000000000047748,3.6000000000001364,3.6000000000001364,3.6000000000001364,True,True,True,True
93969,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T03:17:04.529274+00:00,2025-10-15T03:17:39.934514+00:00,3.8000000000010914,3.8000000000010914,0.10000000000047748,0.10000000000047748,3.8999999999987267,5.699999999998795,True,True,True,True
93975,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T03:18:03.831731+00:00,2025-10-15T03:21:24.102543+00:00,3.0000000000001137,3.0000000000001137,-1.2000000000000455,3.6000000000001364,3.7999999999982492,5.799999999999272,True,True,True,True
94019,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:14:03.992129+00:00,2025-10-15T04:18:24.659098+00:00,2.0999999999986585,2.0999999999986585,4.4999999999987494,7.599999999999341,10.599999999999454,12.999999999999545,True,True,True,True
94025,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:19:03.661444+00:00,2025-10-15T04:19:41.282563+00:00,2.000000000001023,2.000000000001023,2.6999999999986812,5.699999999998795,8.699999999998909,11.099999999999,True,True,True,True
94031,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:20:04.687878+00:00,2025-10-15T04:21:46.337731+00:00,1.8000000000000682,1.8000000000000682,3.4000000000020236,4.600000000002069,7.30000000000075,9.700000000000841,True,True,True,True
94035,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:21:03.545371+00:00,2025-10-15T04:22:45.121706+00:00,1.9000000000005457,1.9000000000005457,3.499999999999659,3.8000000000010914,6.499999999999773,8.899999999999864,True,True,True,True
94041,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:22:08.177032+00:00,2025-10-15T04:22:45.121706+00:00,2.000000000001023,2.000000000001023,3.499999999999659,3.8000000000010914,6.499999999999773,8.899999999999864,True,True,True,True
94053,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:24:04.476745+00:00,2025-10-15T04:25:06.799559+00:00,2.000000000001023,2.000000000001023,2.0999999999986585,5.099999999998772,5.19999999999925,7.499999999998863,True,True,True,True
94049,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:23:04.210769+00:00,2025-10-15T04:25:06.809985+00:00,2.0999999999986585,2.0999999999986585,1.9000000000005457,4.900000000000659,5.000000000001137,7.30000000000075,True,True,True,True
94057,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:25:03.675542+00:00,2025-10-15T04:25:19.783612+00:00,1.9000000000005457,1.9000000000005457,1.3999999999981583,4.399999999998272,4.4999999999987494,6.799999999998363,True,True,True,True
94067,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:26:07.750871+00:00,2025-10-15T04:27:12.135120+00:00,2.000000000001023,2.000000000001023,0.0,4.099999999999682,4.200000000000159,6.499999999999773,True,True,True,True
94071,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:27:04.604677+00:00,2025-10-15T04:27:30.401577+00:00,2.0999999999986585,2.0999999999986585,-0.39999999999906777,3.700000000000614,3.8000000000010914,6.100000000000705,True,True,True,True
94079,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T04:51:03.653776+00:00,2025-10-15T04:51:23.211429+00:00,2.1000000000015007,2.1000000000015007,-0.20000000000095497,1.999999999998181,2.0999999999986585,2.0999999999986585,True,True,True,True
94091,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:21:04.380047+00:00,2025-10-15T05:22:00.363370+00:00,1.2000000000000455,1.2000000000000455,5.799999999999272,10.300000000000864,10.300000000000864,31.399999999999295,True,True,True,True
94097,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:22:03.445149+00:00,2025-10-15T05:22:21.529575+00:00,1.099999999999568,1.099999999999568,3.8999999999987267,8.400000000000318,8.400000000000318,29.49999999999875,True,True,True,True
94103,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:24:04.791846+00:00,2025-10-15T05:25:14.501021+00:00,3.0000000000001137,3.0000000000001137,3.8999999999987267,5.89999999999975,5.89999999999975,26.99999999999818,True,True,True,True
94107,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:25:03.402402+00:00,2025-10-15T05:25:14.684455+00:00,2.7000000000015234,2.7000000000015234,3.499999999999659,5.500000000000682,5.500000000000682,26.599999999999113,True,True,True,True
94119,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:27:08.568981+00:00,2025-10-15T05:30:03.606907+00:00,3.499999999999659,3.499999999999659,2.5000000000005684,2.5000000000005684,2.5000000000005684,23.599999999999,True,True,True,True
94115,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:26:03.458312+00:00,2025-10-15T05:30:36.621807+00:00,3.0000000000001137,3.0000000000001137,1.9000000000005457,1.9000000000005457,1.9000000000005457,22.999999999998977,True,True,True,True
94153,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T05:50:03.317320+00:00,2025-10-15T05:50:46.930898+00:00,3.100000000000591,3.100000000000591,1.300000000000523,1.300000000000523,1.300000000000523,1.300000000000523,True,True,True,True
94149,micro,MicroTrendPullback,STOP_LOSS_ORDER,2025-10-15T05:38:20.006147+00:00,2025-10-15T05:51:55.741745+00:00,5.200000000002092,5.200000000002092,-0.20000000000095497,-0.20000000000095497,-0.20000000000095497,-0.20000000000095497,True,True,True,True
94177,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:03:04.196395+00:00,2025-10-15T06:03:04.630160+00:00,3.3999999999991815,3.3999999999991815,13.399999999998613,21.79999999999893,21.79999999999893,21.79999999999893,True,True,True,True
94187,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:04:03.109057+00:00,2025-10-15T06:04:27.409554+00:00,3.4000000000020236,3.4000000000020236,9.199999999998454,17.599999999998772,17.599999999998772,17.599999999998772,True,True,True,True
94193,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:05:04.976567+00:00,2025-10-15T06:05:53.917543+00:00,3.4000000000020236,3.4000000000020236,8.599999999998431,16.99999999999875,16.99999999999875,16.99999999999875,True,True,True,True
94199,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:06:03.686759+00:00,2025-10-15T06:07:13.393453+00:00,3.499999999999659,3.499999999999659,13.300000000000978,14.099999999999113,14.099999999999113,14.099999999999113,True,True,True,True
94207,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:07:03.840035+00:00,2025-10-15T06:08:52.489169+00:00,3.6000000000001364,3.6000000000001364,11.400000000000432,12.199999999998568,12.199999999998568,12.199999999998568,True,True,True,True
94213,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:08:08.353193+00:00,2025-10-15T06:08:56.427373+00:00,3.999999999999204,3.999999999999204,10.000000000002274,10.80000000000041,10.80000000000041,10.80000000000041,True,True,True,True
94225,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:10:04.517834+00:00,2025-10-15T06:10:20.040472+00:00,2.2999999999996135,2.2999999999996135,9.899999999998954,9.899999999998954,9.899999999998954,9.899999999998954,True,True,True,True
94221,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:09:17.414402+00:00,2025-10-15T06:11:00.431954+00:00,2.899999999999636,2.899999999999636,8.599999999998431,8.599999999998431,8.599999999998431,8.599999999998431,True,True,True,True
94203,micro,MicroTrendPullback,STOP_LOSS_ORDER,2025-10-15T06:06:11.732034+00:00,2025-10-15T06:11:01.119748+00:00,10.80000000000041,10.80000000000041,7.200000000000273,7.200000000000273,7.200000000000273,7.200000000000273,True,True,True,True
94235,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:11:03.687291+00:00,2025-10-15T06:11:33.144729+00:00,4.099999999999682,4.099999999999682,4.800000000000182,4.800000000000182,4.800000000000182,4.800000000000182,True,True,True,True
94245,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:13:03.679722+00:00,2025-10-15T06:14:54.577788+00:00,3.700000000000614,3.700000000000614,2.199999999999136,2.199999999999136,2.199999999999136,2.199999999999136,True,True,True,True
94249,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:14:03.760067+00:00,2025-10-15T06:15:04.527878+00:00,3.0000000000001137,3.0000000000001137,0.9000000000014552,0.9000000000014552,0.9000000000014552,0.9000000000014552,True,True,True,True
94241,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:12:04.053991+00:00,2025-10-15T06:15:39.609564+00:00,3.6000000000001364,3.6000000000001364,-1.2000000000000455,-1.2000000000000455,-1.2000000000000455,-1.2000000000000455,True,True,True,True
94277,micro,MicroTrendPullback,STOP_LOSS_ORDER,2025-10-15T06:20:11.920896+00:00,2025-10-15T06:30:24.388698+00:00,8.600000000001273,8.600000000001273,3.6000000000001364,5.799999999999272,5.799999999999272,25.200000000000955,True,True,True,True
94283,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T06:32:03.865673+00:00,2025-10-15T06:41:45.750130+00:00,3.4000000000020236,3.4000000000020236,-0.8000000000009777,-0.8000000000009777,1.8000000000000682,20.199999999999818,True,True,True,True
94305,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:02:03.568352+00:00,2025-10-15T07:02:15.379404+00:00,4.200000000000159,4.200000000000159,-0.20000000000095497,11.899999999999977,20.400000000000773,20.400000000000773,True,True,True,True
94333,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:12:03.622832+00:00,2025-10-15T07:12:25.523889+00:00,3.6999999999977717,3.6999999999977717,8.00000000000125,13.300000000000978,16.500000000002046,17.300000000000182,True,True,True,True
94343,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:14:04.099777+00:00,2025-10-15T07:15:10.463355+00:00,3.8999999999987267,3.8999999999987267,5.400000000000205,13.000000000002387,13.000000000002387,20.20000000000266,True,True,True,True
94347,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:15:04.374942+00:00,2025-10-15T07:15:10.463355+00:00,2.899999999999636,2.899999999999636,5.400000000000205,13.000000000002387,13.000000000002387,20.20000000000266,True,True,True,True
94339,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:13:04.619369+00:00,2025-10-15T07:16:36.497239+00:00,3.8000000000010914,3.8000000000010914,6.000000000000227,12.100000000000932,12.100000000000932,19.39999999999884,True,True,True,True
94355,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:16:04.022073+00:00,2025-10-15T07:17:25.135263+00:00,4.099999999999682,4.099999999999682,6.800000000001205,10.000000000002274,10.000000000002274,17.300000000000182,True,True,True,True
94361,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:17:05.136069+00:00,2025-10-15T07:18:00.028083+00:00,3.6000000000001364,3.6000000000001364,4.800000000000182,8.00000000000125,8.00000000000125,15.299999999999159,True,True,True,True
94373,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:19:03.450761+00:00,2025-10-15T07:22:06.065485+00:00,4.999999999998295,4.999999999998295,1.0000000000019327,5.200000000002092,5.200000000002092,14.799999999999613,True,True,True,True
94369,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:18:03.158156+00:00,2025-10-15T07:22:06.065485+00:00,3.6999999999977717,3.6999999999977717,1.0000000000019327,5.200000000002092,5.200000000002092,14.799999999999613,True,True,True,True
94397,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:45:08.277093+00:00,2025-10-15T07:45:49.647931+00:00,3.6000000000001364,3.6000000000001364,2.6999999999986812,2.6999999999986812,2.6999999999986812,2.6999999999986812,True,True,True,True
94427,micro,MicroTrendPullback,STOP_LOSS_ORDER,2025-10-15T07:51:12.604655+00:00,2025-10-15T08:00:01.444233+00:00,8.800000000002228,8.800000000002228,2.199999999999136,10.80000000000041,13.199999999997658,13.199999999997658,True,True,True,True
94431,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T07:59:04.967453+00:00,2025-10-15T08:00:01.989609+00:00,3.6000000000001364,3.6000000000001364,2.000000000001023,10.600000000002296,12.999999999999545,12.999999999999545,True,True,True,True
94451,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:13:03.866767+00:00,2025-10-15T08:13:12.511865+00:00,3.3999999999991815,3.3999999999991815,4.099999999999682,6.399999999999295,6.399999999999295,6.399999999999295,True,True,True,True
94457,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:14:08.971236+00:00,2025-10-15T08:15:50.756588+00:00,3.700000000000614,3.700000000000614,5.099999999998772,5.099999999998772,5.099999999998772,5.099999999998772,True,True,True,True
94475,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:18:05.094213+00:00,2025-10-15T08:20:21.599113+00:00,3.499999999999659,3.499999999999659,-0.49999999999954525,-0.49999999999954525,-0.49999999999954525,0.20000000000095497,True,True,True,True
94471,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:17:04.156872+00:00,2025-10-15T08:20:36.348205+00:00,3.8999999999987267,3.8999999999987267,-1.5999999999991132,-1.5999999999991132,-1.5999999999991132,-0.899999999998613,True,True,True,True
94423,macro,TrendMA,MARKET_ORDER,2025-10-15T07:51:12.106735+00:00,2025-10-15T08:29:03.895327+00:00,5.60000000000116,5.60000000000116,2.7999999999991587,2.7999999999991587,2.7999999999991587,17.40000000000066,True,True,True,True
94493,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:29:03.895327+00:00,2025-10-15T08:33:33.482579+00:00,3.3999999999991815,3.3999999999991815,4.600000000002069,4.600000000002069,7.200000000000273,7.200000000000273,True,True,True,True
94503,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:34:03.375230+00:00,2025-10-15T08:37:01.720708+00:00,3.8000000000010914,3.8000000000010914,-1.9000000000005457,2.899999999999636,2.899999999999636,2.899999999999636,True,True,True,True
94533,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T08:56:03.069355+00:00,2025-10-15T09:02:03.183244+00:00,4.300000000000637,4.300000000000637,3.700000000000614,10.099999999999909,14.300000000000068,17.099999999999227,True,True,True,True
94545,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T09:04:05.001137+00:00,2025-10-15T09:08:45.540328+00:00,3.3999999999991815,3.3999999999991815,3.2000000000010687,7.900000000000773,8.400000000000318,12.399999999999523,True,True,True,True
94573,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T09:58:07.725707+00:00,2025-10-15T09:58:38.723754+00:00,3.0000000000001137,3.0000000000001137,-0.39999999999906777,-0.39999999999906777,-0.39999999999906777,-0.39999999999906777,True,True,True,True
94593,micro,MicroTrendPullback,STOP_LOSS_ORDER,2025-10-15T10:04:18.169000+00:00,2025-10-15T10:06:24.061951+00:00,8.29999999999984,8.29999999999984,6.700000000000728,6.700000000000728,6.700000000000728,6.700000000000728,True,True,True,True
94597,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T10:06:07.458606+00:00,2025-10-15T10:06:46.504328+00:00,2.899999999999636,2.899999999999636,6.30000000000166,6.30000000000166,6.30000000000166,6.30000000000166,True,True,True,True
94605,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T10:07:04.767949+00:00,2025-10-15T10:08:09.170897+00:00,3.0000000000001137,3.0000000000001137,4.500000000001592,4.500000000001592,4.500000000001592,4.500000000001592,True,True,True,True
94609,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T10:08:03.787618+00:00,2025-10-15T10:10:21.983767+00:00,2.7999999999991587,2.7999999999991587,3.100000000000591,3.100000000000591,3.100000000000591,3.100000000000591,True,True,True,True
94615,scalp,ScalpMeanRevert,STOP_LOSS_ORDER,2025-10-15T10:09:08.147544+00:00,2025-10-15T10:10:22.005926+00:00,3.099999999997749,3.099999999997749,2.7000000000015234,2.7000000000015234,2.7000000000015234,2.7000000000015234,True,True,True,True
