id,close_time,pl_pips,pocket,strategy,cum_pips,drawdown
305,2025-10-02 01:25:12.706263+00:00,9.100000000000819,macro,TrendMA,41.10000000002856,-425.29999999997585
303,2025-10-02 01:25:28.250565+00:00,9.799999999998477,macro,TrendMA,50.900000000027035,-415.4999999999774
306,2025-10-02 01:25:28.358646+00:00,12.000000000000455,macro,TrendMA,62.90000000002749,-403.4999999999769
301,2025-10-02 01:25:35.151530+00:00,9.600000000000364,macro,TrendMA,72.50000000002785,-393.89999999997656
302,2025-10-02 01:25:38.678205+00:00,8.400000000000318,macro,TrendMA,80.90000000002817,-385.49999999997624
299,2025-10-02 01:38:48.863317+00:00,10.80000000000041,macro,TrendMA,91.70000000002858,-374.69999999997583
300,2025-10-02 01:38:48.959376+00:00,9.800000000001319,macro,TrendMA,101.5000000000299,-364.8999999999745
298,2025-10-02 02:36:59.792134+00:00,-10.499999999998977,macro,TrendMA,91.00000000003092,-375.3999999999735
295,2025-10-02 04:14:44.780119+00:00,-10.699999999999932,macro,TrendMA,80.30000000003099,-386.0999999999734
296,2025-10-02 05:02:59.323172+00:00,-10.3999999999985,macro,TrendMA,69.90000000003249,-396.4999999999719
297,2025-10-02 05:04:59.221019+00:00,-10.999999999998522,macro,TrendMA,58.90000000003397,-407.49999999997044
294,2025-10-02 06:10:48.892466+00:00,9.600000000000364,macro,TrendMA,68.50000000003433,-397.8999999999701
289,2025-10-02 06:30:09.786384+00:00,-10.499999999998977,macro,TrendMA,58.00000000003536,-408.39999999996905
293,2025-10-02 06:35:46.781190+00:00,9.699999999997999,macro,TrendMA,67.70000000003336,-398.69999999997106
292,2025-10-02 06:36:10.552515+00:00,9.999999999999432,macro,TrendMA,77.70000000003279,-388.6999999999716
291,2025-10-02 06:36:11.824569+00:00,9.999999999999432,macro,TrendMA,87.70000000003222,-378.6999999999722
290,2025-10-02 06:36:37.730653+00:00,9.400000000002251,macro,TrendMA,97.10000000003447,-369.29999999996994
288,2025-10-02 06:37:22.058595+00:00,9.300000000001774,macro,TrendMA,106.40000000003624,-359.99999999996817
286,2025-10-02 07:25:21.080749+00:00,-11.699999999999022,macro,TrendMA,94.70000000003722,-371.6999999999672
287,2025-10-02 07:49:12.641410+00:00,10.099999999999909,macro,TrendMA,104.80000000003713,-361.5999999999673
284,2025-10-02 08:14:52.178137+00:00,9.499999999999886,macro,TrendMA,114.30000000003702,-352.0999999999674
285,2025-10-02 08:27:17.025732+00:00,9.600000000000364,macro,TrendMA,123.90000000003738,-342.49999999996703
283,2025-10-02 08:37:01.712084+00:00,9.400000000002251,macro,TrendMA,133.30000000003963,-333.0999999999648
281,2025-10-02 08:48:35.166507+00:00,9.200000000001296,macro,TrendMA,142.50000000004093,-323.8999999999635
282,2025-10-02 08:49:22.088498+00:00,9.599999999997522,macro,TrendMA,152.10000000003845,-314.29999999996596
279,2025-10-02 09:26:00.199536+00:00,8.500000000000796,macro,TrendMA,160.60000000003924,-305.79999999996517
280,2025-10-02 09:26:00.336830+00:00,9.700000000000841,macro,TrendMA,170.3000000000401,-296.0999999999643
278,2025-10-02 09:26:26.131289+00:00,9.400000000002251,macro,TrendMA,179.70000000004234,-286.6999999999621
277,2025-10-02 09:37:38.944870+00:00,9.600000000000364,macro,TrendMA,189.3000000000427,-277.0999999999617
275,2025-10-02 09:37:40.248315+00:00,8.799999999999386,macro,TrendMA,198.1000000000421,-268.2999999999623
276,2025-10-02 09:45:27.565496+00:00,10.199999999997544,macro,TrendMA,208.30000000003963,-258.0999999999648
271,2025-10-02 10:04:28.138937+00:00,-10.499999999998977,macro,TrendMA,197.80000000004065,-268.59999999996376
272,2025-10-02 10:40:02.074988+00:00,-11.000000000001364,macro,TrendMA,186.8000000000393,-279.5999999999651
274,2025-10-02 10:40:10.980973+00:00,-10.999999999998522,macro,TrendMA,175.80000000004077,-290.59999999996364
269,2025-10-02 11:40:29.701163+00:00,-10.599999999999454,macro,TrendMA,165.2000000000413,-301.1999999999631
270,2025-10-02 11:40:55.275854+00:00,-9.999999999999432,macro,TrendMA,155.20000000004188,-311.19999999996253
273,2025-10-02 11:43:08.039907+00:00,-10.699999999999932,macro,TrendMA,144.50000000004195,-321.89999999996246
268,2025-10-02 13:40:00.895797+00:00,-11.199999999999477,macro,TrendMA,133.30000000004247,-333.09999999996194
267,2025-10-02 14:44:13.637225+00:00,-10.300000000000864,macro,TrendMA,123.00000000004161,-343.3999999999628
266,2025-10-02 16:17:46.632054+00:00,9.600000000000364,macro,TrendMA,132.60000000004197,-333.79999999996244
265,2025-10-02 16:55:04.067782+00:00,9.399999999999409,macro,TrendMA,142.00000000004138,-324.39999999996303
264,2025-10-02 16:58:33.452069+00:00,9.600000000000364,macro,TrendMA,151.60000000004175,-314.79999999996267
261,2025-10-02 19:59:51.065971+00:00,-9.999999999999432,macro,TrendMA,141.60000000004231,-324.7999999999621
262,2025-10-02 19:59:54.594453+00:00,-10.400000000001342,macro,TrendMA,131.20000000004097,-335.19999999996344
259,2025-10-02 20:47:19.339130+00:00,-10.500000000001819,macro,TrendMA,120.70000000003915,-345.69999999996526
260,2025-10-02 20:47:19.339130+00:00,-10.500000000001819,macro,TrendMA,110.20000000003733,-356.1999999999671
258,2025-10-02 23:17:51.001320+00:00,8.699999999998909,macro,TrendMA,118.90000000003624,-347.49999999996817
257,2025-10-02 23:18:37.183874+00:00,9.000000000000341,macro,TrendMA,127.90000000003658,-338.4999999999678
263,2025-10-02 23:28:27.970866+00:00,9.599999999997522,macro,TrendMA,137.5000000000341,-328.8999999999703
254,2025-10-03 00:01:35.719241+00:00,-10.300000000000864,macro,TrendMA,127.20000000003324,-339.19999999997117
255,2025-10-03 00:04:47.670198+00:00,-10.80000000000041,macro,TrendMA,116.40000000003283,-349.9999999999716
256,2025-10-03 00:05:24.116216+00:00,-10.3999999999985,macro,TrendMA,106.00000000003433,-360.3999999999701
253,2025-10-03 01:04:30.619032+00:00,-10.499999999998977,macro,TrendMA,95.50000000003536,-370.89999999996905
252,2025-10-03 02:05:32.780224+00:00,-10.300000000000864,macro,TrendMA,85.20000000003449,-381.1999999999699
250,2025-10-03 02:06:13.419809+00:00,-11.299999999999955,macro,TrendMA,73.90000000003454,-392.4999999999699
251,2025-10-03 02:06:14.377387+00:00,-9.399999999999409,macro,TrendMA,64.50000000003513,-401.8999999999693
246,2025-10-03 04:33:02.642760+00:00,-10.799999999997567,macro,TrendMA,53.70000000003756,-412.69999999996685
247,2025-10-03 05:07:55.627400+00:00,-10.499999999998977,macro,TrendMA,43.200000000038585,-423.1999999999658
249,2025-10-03 05:18:39.053628+00:00,10.200000000000387,macro,TrendMA,53.40000000003897,-412.99999999996544
248,2025-10-03 05:21:12.323702+00:00,9.600000000000364,macro,TrendMA,63.000000000039336,-403.3999999999651
245,2025-10-03 05:56:12.156632+00:00,-10.099999999999909,macro,TrendMA,52.90000000003943,-413.499999999965
244,2025-10-03 05:56:12.311979+00:00,-11.199999999999477,macro,TrendMA,41.70000000003995,-424.69999999996446
242,2025-10-03 06:23:01.099872+00:00,9.699999999997999,macro,TrendMA,51.40000000003795,-414.99999999996646
243,2025-10-03 06:36:34.900637+00:00,9.400000000002251,macro,TrendMA,60.8000000000402,-405.5999999999642
241,2025-10-03 06:36:40.559594+00:00,9.600000000000364,macro,TrendMA,70.40000000004056,-395.99999999996385
240,2025-10-03 06:42:18.509262+00:00,8.00000000000125,macro,TrendMA,78.40000000004181,-387.9999999999626
239,2025-10-03 06:52:22.712109+00:00,-9.799999999998477,macro,TrendMA,68.60000000004334,-397.7999999999611
238,2025-10-03 07:09:17.361357+00:00,-10.599999999999454,macro,TrendMA,58.00000000004388,-408.3999999999605
236,2025-10-03 07:37:46.050926+00:00,9.600000000000364,macro,TrendMA,67.60000000004425,-398.79999999996016
235,2025-10-03 07:55:43.064761+00:00,9.799999999998477,macro,TrendMA,77.40000000004272,-388.9999999999617
237,2025-10-03 08:00:08.497949+00:00,9.600000000000364,macro,TrendMA,87.00000000004309,-379.3999999999613
234,2025-10-03 08:54:13.127412+00:00,10.3999999999985,macro,TrendMA,97.40000000004159,-368.9999999999628
233,2025-10-03 09:04:49.822870+00:00,-10.200000000000387,macro,TrendMA,87.2000000000412,-379.1999999999632
232,2025-10-03 12:03:26.038736+00:00,-10.400000000001342,macro,TrendMA,76.80000000003986,-389.59999999996455
231,2025-10-03 12:03:26.038736+00:00,-10.400000000001342,macro,TrendMA,66.40000000003852,-399.9999999999659
229,2025-10-06 00:46:45.464818+00:00,0.9000000000014552,macro,TrendMA,67.30000000003997,-399.09999999996444
218,2025-10-06 04:02:07.698281+00:00,0.9999999999990905,macro,TrendMA,68.30000000003906,-398.09999999996535
219,2025-10-06 04:02:07.708480+00:00,0.9999999999990905,macro,TrendMA,69.30000000003815,-397.09999999996626
220,2025-10-06 04:02:07.718551+00:00,0.7999999999981355,macro,TrendMA,70.10000000003629,-396.2999999999681
221,2025-10-06 04:02:07.718551+00:00,0.9999999999990905,macro,TrendMA,71.10000000003538,-395.29999999996903
223,2025-10-06 04:02:12.077181+00:00,0.9000000000014552,macro,TrendMA,72.00000000003683,-394.3999999999676
224,2025-10-06 04:02:12.745155+00:00,1.0000000000019327,macro,TrendMA,73.00000000003877,-393.39999999996564
222,2025-10-06 04:02:13.206190+00:00,0.7999999999981355,macro,TrendMA,73.8000000000369,-392.5999999999675
206,2025-10-06 05:44:16.991698+00:00,1.0000000000019327,macro,TrendMA,74.80000000003884,-391.5999999999656
204,2025-10-06 05:44:48.314582+00:00,0.9999999999990905,macro,TrendMA,75.80000000003793,-390.5999999999665
205,2025-10-06 05:44:48.501839+00:00,0.8000000000009777,macro,TrendMA,76.6000000000389,-389.7999999999655
203,2025-10-06 05:44:48.572580+00:00,0.8000000000009777,macro,TrendMA,77.40000000003988,-388.99999999996453
207,2025-10-06 05:51:51.310621+00:00,0.6000000000000227,macro,TrendMA,78.0000000000399,-388.3999999999645
208,2025-10-06 06:00:10.081236+00:00,0.9999999999990905,macro,TrendMA,79.000000000039,-387.3999999999654
212,2025-10-06 06:00:52.528470+00:00,1.0000000000019327,macro,TrendMA,80.00000000004093,-386.3999999999635
210,2025-10-06 06:00:56.789167+00:00,0.7999999999981355,macro,TrendMA,80.80000000003906,-385.59999999996535
209,2025-10-06 06:00:56.799789+00:00,0.8000000000009777,macro,TrendMA,81.60000000004004,-384.79999999996437
211,2025-10-06 06:00:56.847061+00:00,0.9999999999990905,macro,TrendMA,82.60000000003913,-383.7999999999653
213,2025-10-06 06:37:03.396793+00:00,0.9999999999990905,macro,TrendMA,83.60000000003822,-382.7999999999662
214,2025-10-06 06:37:06.829765+00:00,0.9999999999990905,macro,TrendMA,84.60000000003731,-381.7999999999671
